chrom	length	bases	mean	min	max
GG704911	8482323	497212663	58.62	0	801
GG704911_region	8482323	497212663	58.62	0	801
GG704912	5260912	319633647	60.76	0	956
GG704912_region	5260912	319633647	60.76	0	956
GG704913	4323945	236050683	54.59	0	533
GG704913_region	4323945	236050683	54.59	0	533
GG704914	3952524	215511692	54.53	0	2654
GG704914_region	3952524	215511692	54.53	0	2654
GG704915	3469364	244371134	70.44	0	1549
GG704915_region	3469364	244371134	70.44	0	1549
GG704916	3458857	211940631	61.27	0	1070
GG704916_region	3458857	211940631	61.27	0	1070
GG704917	68094	132897421	1951.68	57	2540
GG704917_region	68094	132897421	1951.68	57	2540
total	29016019	1857617871	64.02	0	2654
total_region	29016019	1857617871	64.02	0	2654
